time,open,high,low,close,Volume
2020-06-24,2975.57085,3063.37458,2936.54697,3043.86264,316200541.10912794
2020-06-25,3024.3507,3034.10667,2965.81488,2985.32682,162166652.22265115
2020-06-26,3024.3507,3043.86264,2946.30294,2956.05891,150990828.76730582
2020-06-29,2965.81488,2985.32682,2907.27906,2965.81488,121781738.82765852
2020-06-30,2995.08279,3034.10667,2956.05891,2956.05891,137366862.80258673
2020-07-01,2965.81488,2995.08279,2956.05891,2985.32682,103824324.42110585
2020-07-02,3014.59473,3014.59473,2965.81488,2985.32682,173723986.0690489
2020-07-03,2985.32682,3014.59473,2965.81488,2975.57085,50710282.97861312
2020-07-06,2995.08279,3024.3507,2956.05891,2965.81488,138046446.49916768
2020-07-07,2995.08279,3004.83876,2956.05891,2956.05891,212558770.87514225
2020-07-08,2965.81488,3121.9104,2956.05891,3112.15443,348163841.8718724
2020-07-09,3112.15443,3151.17831,3063.37458,3063.37458,196989432.9163949
2020-07-10,3053.61861,3073.13055,3024.3507,3034.10667,109795540.54166985
2020-07-13,3053.61861,3102.39846,2975.57085,3082.88652,98261576.71922658
2020-07-14,3082.88652,3170.69025,3053.61861,3092.64249,216521472.93695664
2020-07-15,3121.9104,3160.93428,3053.61861,3053.61861,169866450.11503097
2020-07-16,3053.61861,3082.88652,3053.61861,3063.37458,120026199.0282104
2020-07-17,3063.37458,3073.13055,3024.3507,3024.3507,122578994.64485474
2020-07-20,3024.3507,3053.61861,2956.05891,2975.57085,139964247.46493536
2020-07-21,2975.57085,3102.39846,2975.57085,3073.13055,209263660.4976169
2020-07-22,3082.88652,3092.64249,3014.59473,3024.3507,177898763.34824285
2020-07-23,3043.86264,3082.88652,3024.3507,3063.37458,151556123.3467391
2020-07-24,3053.61861,3063.37458,3014.59473,3014.59473,97177009.60753302
2020-07-27,3014.59473,3073.13055,3014.59473,3073.13055,96881088.30421034
2020-07-28,3082.88652,3092.64249,3024.3507,3063.37458,106006680.65804563
2020-07-29,3063.37458,3073.13055,3024.3507,3043.86264,68857017.57922116
2020-07-30,3053.61861,3092.64249,3034.10667,3082.88652,80441718.45367046
2020-08-03,3092.64249,3102.39846,2897.52309,2917.03503,347766444.46453565
2020-08-04,2926.791,3004.83876,2926.791,3004.83876,160197294.20403692
2020-08-05,3024.3507,3034.10667,2965.81488,3004.83876,165535563.67582345
2020-08-06,3024.3507,3053.61861,3014.59473,3034.10667,117468995.40704778
2020-08-07,3034.10667,3053.61861,2985.32682,3034.10667,92166437.47163998
2020-08-10,3034.10667,3073.13055,3024.3507,3053.61861,93753055.09794097
2020-08-11,3053.61861,3141.42234,3053.61861,3112.15443,176772888.19420806
2020-08-12,3112.15443,3287.76189,3112.15443,3268.24995,470910836.68892926
2020-08-13,3268.24995,3365.80965,3219.4701,3248.73801,219581035.0730424
2020-08-14,3248.73801,3268.24995,3199.95816,3258.49398,101632333.17429002
2020-08-18,3258.49398,3443.85741,3258.49398,3434.10144,268554536.27143455
2020-08-19,3434.10144,3551.17308,3434.10144,3473.12532,222974239.5511153
2020-08-24,3443.85741,3560.92905,3434.10144,3551.17308,199849219.8477088
2020-08-25,3580.44099,3707.2686,3551.17308,3707.2686,183784902.38160187
2020-08-26,3707.2686,3726.78054,3609.7089,3648.73278,166014040.16626725
2020-08-27,3648.73278,3687.75666,3570.68502,3609.7089,192687041.50639504
2020-08-28,3619.46487,3648.73278,3560.92905,3599.95293,79836448.83326226
2020-08-31,3609.7089,3648.73278,3414.5895,3424.34547,272697024.5175318
2020-09-01,3463.36935,3541.41711,3395.07756,3521.90517,201885921.93535143
2020-09-02,3531.66114,3570.68502,3502.39323,3570.68502,109599147.34036458
2020-09-03,3570.68502,3599.95293,3463.36935,3492.63726,184105116.7098252
2020-09-04,3521.90517,3521.90517,3395.07756,3463.36935,137921395.37098888
2020-09-07,3463.36935,3482.88129,3414.5895,3424.34547,97185825.61656952
2020-09-08,3424.34547,3482.88129,3424.34547,3434.10144,83417537.50391862
2020-09-09,3395.07756,3404.83353,3297.51786,3326.78577,182898778.47331485
2020-09-10,3219.4701,3219.4701,3102.39846,3102.39846,284797820.9209849
2020-09-11,2946.30294,3229.22607,2936.54697,3170.69025,598092860.0519404
2020-09-14,3219.4701,3365.80965,3219.4701,3356.05368,282789614.862551
2020-09-15,3356.05368,3375.56562,3229.22607,3248.73801,200421997.4348123
2020-09-16,3287.76189,3307.27383,3160.93428,3180.44622,141994388.5458529
2020-09-17,3190.20219,3229.22607,3092.64249,3121.9104,171803931.1009709
2020-09-18,3121.9104,3190.20219,3112.15443,3141.42234,207955231.156462
2020-09-21,3121.9104,3170.69025,3073.13055,3112.15443,117024549.95148616
2020-09-22,3034.10667,3112.15443,3024.3507,3053.61861,137951940.40229788
2020-09-23,3092.64249,3102.39846,2975.57085,3004.83876,123624713.7167286
